salary_in_usd,work_models_On-site,work_models_Remote,comp_is_US,company_size_encoded,domain_expertise_Data Engineering,domain_expertise_Data Science,domain_expertise_Machine Learning / AI,domain_expertise_Other,exp_level
12.453,0,1,1,1,0,1,0,0,1
11.661,0,1,1,1,0,0,0,0,1
12.554,1,0,1,1,0,0,1,0,1
12.148,1,0,1,1,0,0,1,0,1
12.234,1,0,1,1,0,1,0,0,1
11.868,1,0,1,1,0,1,0,0,1
12.171,0,1,1,1,1,0,0,0,1
11.96,0,1,1,1,1,0,0,0,1
11.704,1,0,1,1,0,0,1,0,1
11.793,1,0,1,1,1,0,0,0,1
12.701,1,0,1,1,0,1,0,0,1
12.26,1,0,1,1,0,1,0,0,1
12.376,0,1,1,1,0,1,0,0,1
12.213,0,1,1,1,0,1,0,0,1
12.341,1,0,1,1,0,0,1,0,1
12.236,1,0,1,1,0,0,1,0,1
12.35,0,1,1,1,0,1,0,0,1
12.121,1,0,1,1,0,0,1,0,1
12.016,1,0,1,1,0,0,1,0,1
12.073,1,0,1,1,1,0,0,0,2
12.563,1,0,1,1,0,1,0,0,1
11.949,1,0,1,1,0,1,0,0,1
12.575,1,0,1,1,1,0,0,0,1
12.167,1,0,1,1,1,0,0,0,1
12.461,0,1,1,2,1,0,0,0,2
12.186,1,0,1,1,0,1,0,0,1
11.704,1,0,1,1,0,1,0,0,1
11.857,1,0,1,1,0,1,0,0,1
12.236,1,0,1,1,1,0,0,0,1
12.165,1,0,1,1,0,1,0,0,1
12.008,1,0,1,1,0,1,0,0,1
11.898,0,1,1,1,0,0,0,0,1
11.43,0,1,1,1,0,0,0,0,1
11.608,1,0,1,1,0,0,0,1,2
12.474,1,0,1,2,0,0,1,0,1
11.809,1,0,1,2,0,0,1,0,1
11.329,0,0,1,0,0,0,0,0,0
12.526,0,1,1,1,1,0,0,0,1
12.12,0,1,1,1,1,0,0,0,1
11.825,0,1,1,1,1,0,0,0,1
11.602,0,1,1,1,1,0,0,0,1
11.156,0,1,1,1,0,0,0,0,2
12.546,1,0,1,1,0,1,0,0,1
11.149,0,1,1,1,0,0,0,1,0
12.56,0,1,1,1,1,0,0,0,1
11.149,0,1,1,1,0,0,0,0,0
11.032,0,1,1,1,0,0,0,0,0
12.09,1,0,1,1,0,0,1,0,1
11.932,1,0,1,1,0,0,1,0,1
10.597,0,1,1,1,0,1,0,0,0
11.775,1,0,1,1,0,0,0,0,1
11.608,1,0,1,1,0,0,0,0,1
11.775,0,1,1,1,0,1,0,0,0
11.183,0,1,1,1,0,1,0,0,0
12.231,0,1,1,1,1,0,0,0,1
11.918,0,1,1,1,1,0,0,0,1
12.228,1,0,1,1,0,0,0,1,3
11.865,1,0,1,1,0,0,0,1,3
11.002,0,1,1,1,0,0,0,0,0
12.534,1,0,1,1,0,1,0,0,1
12.374,1,0,1,1,0,1,0,0,1
11.513,0,0,1,2,1,0,0,0,0
12.688,0,1,1,1,0,0,0,0,1
11.918,1,0,1,1,0,1,0,0,0
11.513,1,0,1,1,0,1,0,0,0
10.915,1,0,1,1,0,0,0,0,1
11.951,1,0,1,1,0,0,0,0,2
11.849,1,0,1,1,0,0,0,0,2
12.487,0,1,1,1,1,0,0,0,1
12.288,0,1,1,1,1,0,0,0,1
11.327,0,1,1,1,0,0,0,0,1
12.247,0,1,1,1,0,0,0,0,1
12.047,0,1,1,1,0,0,0,0,1
11.775,1,0,1,1,0,0,1,0,1
12.014,1,0,1,1,0,1,0,0,0
11.884,1,0,1,1,0,1,0,0,0
12.726,1,0,1,1,0,1,0,0,3
12.216,1,0,1,1,0,1,0,0,3
12.153,1,0,1,1,0,1,0,0,2
11.784,1,0,1,1,0,1,0,0,2
12.506,0,1,1,1,0,1,0,0,2
11.462,0,1,1,1,0,1,0,0,2
11.672,1,0,1,1,1,0,0,0,2
11.142,1,0,1,1,1,0,0,0,2
12.112,0,1,1,1,1,0,0,0,1
11.878,0,1,1,1,1,0,0,0,1
12.405,1,0,1,1,0,1,0,0,2
12.206,1,0,1,1,0,1,0,0,2
12.468,1,0,1,1,1,0,0,0,2
12.324,0,1,1,1,0,0,1,0,1
11.538,1,0,1,1,0,1,0,0,2
12.137,0,1,1,1,1,0,0,0,2
11.666,0,1,1,1,1,0,0,0,2
12.31,0,1,1,1,0,1,0,0,1
11.835,0,1,1,1,0,1,0,0,1
12.585,0,1,1,1,0,1,0,0,1
12.011,0,1,1,1,0,1,0,0,1
12.585,0,1,1,1,0,1,0,0,1
12.006,1,0,1,1,1,0,0,0,1
11.744,1,0,1,1,1,0,0,0,1
12.543,1,0,1,1,0,0,1,0,1
12.255,1,0,1,1,0,0,1,0,1
11.918,0,1,1,1,0,1,0,0,2
12.206,0,1,1,1,0,0,1,0,2
12.044,0,1,1,1,0,0,1,0,2
12.324,0,1,1,1,0,1,0,0,3
12.073,0,1,1,1,0,1,0,0,3
12.153,1,0,1,1,0,1,0,0,1
11.784,1,0,1,1,0,1,0,0,1
11.723,0,1,1,1,0,0,0,0,1
11.317,0,1,1,1,0,0,0,0,1
12.324,0,1,1,1,0,0,1,0,3
11.994,1,0,1,1,1,0,0,0,1
11.707,1,0,1,1,1,0,0,0,1
12.56,1,0,1,1,0,1,0,0,1
12.175,1,0,1,1,0,1,0,0,1
12.388,1,0,1,1,1,0,0,0,1
12.186,1,0,1,1,1,0,0,0,1
12.274,1,0,1,1,0,1,0,0,1
12.044,0,1,1,1,0,1,0,0,1
11.951,0,1,1,1,0,1,0,0,1
11.493,1,0,1,1,0,0,0,0,1
12.201,0,1,1,1,0,0,1,0,1
12.468,0,1,1,1,0,0,1,0,1
11.884,1,0,1,1,1,0,0,0,3
11.379,1,0,1,1,0,0,0,0,1
12.351,0,1,1,1,1,0,0,0,1
11.84,0,1,1,1,1,0,0,0,1
11.951,1,0,1,1,0,0,1,0,2
12.397,1,0,1,1,1,0,0,0,2
12.181,1,0,1,1,1,0,0,0,2
11.951,1,0,1,1,0,1,0,0,0
11.736,1,0,1,1,0,1,0,0,0
11.983,0,1,1,1,0,0,1,0,2
11.849,0,1,1,1,0,0,1,0,2
12.122,1,0,1,1,0,1,0,0,1
11.742,1,0,1,1,0,1,0,0,1
10.309,0,1,1,0,0,0,1,0,2
10.146,0,1,1,0,0,0,1,0,2
12.272,1,0,1,2,0,1,0,0,0
11.781,1,0,1,2,0,1,0,0,0
12.442,1,0,1,1,1,0,0,0,1
12.745,1,0,1,1,0,0,1,0,1
12.126,1,0,1,1,0,0,1,0,1
11.565,1,0,1,1,0,0,0,0,2
11.074,1,0,1,1,0,0,0,0,2
12.229,1,0,1,2,0,1,0,0,0
11.614,1,0,1,2,0,1,0,0,0
12.509,1,0,1,1,1,0,0,0,1
12.308,1,0,1,1,1,0,0,0,1
12.268,0,1,1,1,0,1,0,0,1
12.295,0,1,1,1,0,1,0,0,1
12.202,0,1,1,1,0,1,0,0,1
12.222,0,1,1,1,1,0,0,0,1
11.725,0,1,1,1,1,0,0,0,1
12.352,0,1,1,1,1,0,0,0,1
12.02,0,1,1,1,1,0,0,0,1
12.058,0,1,1,1,0,1,0,0,1
11.613,0,1,1,1,0,1,0,0,1
12.38,1,0,1,1,1,0,0,0,1
12.376,0,1,1,1,1,0,0,0,1
12.213,0,1,1,1,1,0,0,0,1
12.173,0,1,1,1,1,0,0,0,1
11.842,0,1,1,1,1,0,0,0,1
11.918,0,1,1,1,0,0,1,0,1
12.133,1,0,1,1,1,0,0,0,1
11.77,1,0,1,1,1,0,0,0,1
12.003,1,0,1,1,0,0,1,0,0
11.891,1,0,1,1,0,0,1,0,0
12.22,1,0,1,2,0,0,0,0,1
11.555,1,0,1,2,0,0,0,0,1
12.096,1,0,1,1,1,0,0,0,1
11.454,1,0,1,1,1,0,0,0,1
11.935,1,0,1,1,1,0,0,0,1
11.665,1,0,1,1,1,0,0,0,1
11.804,1,0,1,1,1,0,0,0,1
12.301,0,0,1,2,0,1,0,0,0
12.274,1,0,1,1,1,0,0,0,1
12.554,0,1,1,1,0,0,1,0,1
12.148,0,1,1,1,0,0,1,0,1
11.994,0,1,1,1,1,0,0,0,1
11.861,0,1,1,1,1,0,0,0,1
12.743,1,0,1,2,0,0,1,0,1
12.079,1,0,1,2,0,0,1,0,1
11.35,1,0,1,1,1,0,0,0,0
11.082,1,0,1,1,1,0,0,0,0
11.841,0,1,1,1,0,1,0,0,1
11.33,0,1,1,1,0,1,0,0,1
11.156,1,0,1,1,0,0,0,0,0
12.671,0,1,1,1,0,0,1,0,1
12.265,0,1,1,1,0,0,1,0,1
12.346,1,0,1,1,1,0,0,0,1
11.872,1,0,1,1,1,0,0,0,1
11.562,0,0,1,2,0,0,0,0,2
12.034,1,0,1,1,0,0,0,0,1
11.564,1,0,1,1,0,0,0,0,1
12.301,0,1,1,1,1,0,0,0,1
11.225,0,1,1,1,0,0,0,0,0
12.429,1,0,1,1,0,0,1,0,2
12.134,1,0,1,1,0,1,0,0,1
12.346,1,0,1,1,0,1,0,0,2
12.206,1,0,1,1,0,1,0,0,2
12.231,1,0,1,1,1,0,0,0,3
12.278,1,0,1,1,0,0,1,0,1
12.044,1,0,1,1,0,0,1,0,1
11.513,1,0,1,1,0,0,0,0,1
11.29,1,0,1,1,0,0,0,0,1
11.998,1,0,1,1,0,1,0,0,1
12.206,0,1,1,1,0,0,1,0,2
11.653,1,0,1,1,1,0,0,0,3
12.384,1,0,1,2,0,1,0,0,1
11.719,1,0,1,2,0,1,0,0,1
12.376,1,0,1,1,0,1,0,0,1
12.164,1,0,1,1,0,1,0,0,1
11.807,1,0,1,1,0,1,0,0,1
12.155,0,1,1,1,1,0,0,0,1
11.626,0,1,1,1,1,0,0,0,1
11.566,1,0,1,1,0,0,0,0,1
12.588,1,0,1,1,0,1,0,0,1
11.908,1,0,1,1,0,0,0,0,1
11.938,0,1,1,1,1,0,0,0,1
11.671,0,1,1,1,1,0,0,0,1
12.061,0,1,1,1,1,0,0,0,1
11.635,0,1,1,1,1,0,0,0,1
12.073,1,0,1,1,1,0,0,0,3
11.608,1,0,1,1,1,0,0,0,3
11.608,0,1,1,1,0,1,0,0,1
12.231,0,1,1,1,0,1,0,0,1
11.915,0,1,1,1,0,0,0,0,1
11.753,0,1,1,1,0,0,0,0,1
12.299,0,1,1,1,1,0,0,0,1
11.892,0,1,1,1,1,0,0,0,1
12.306,0,1,1,1,1,0,0,0,3
11.938,0,1,1,1,1,0,0,0,3
12.139,1,0,1,1,0,0,0,0,1
11.599,1,0,1,1,1,0,0,0,1
11.864,0,1,1,1,0,0,0,0,1
12.2,1,0,1,1,0,0,0,1,1
11.564,1,0,1,1,0,0,0,1,1
11.626,0,1,1,1,0,0,0,0,1
11.653,0,1,1,1,0,0,0,1,1
11.362,0,1,1,1,0,0,0,1,1
11.571,1,0,1,1,0,0,0,0,1
12.545,0,1,1,1,0,0,1,0,2
11.921,0,1,1,1,0,0,1,0,2
11.45,0,1,1,1,0,1,0,0,2
10.858,0,1,1,1,0,1,0,0,2
12.457,1,0,1,1,0,0,1,0,1
12.31,0,1,1,1,1,0,0,0,1
11.8,0,1,1,1,0,1,0,0,1
12.306,1,0,1,1,1,0,0,0,1
11.898,1,0,1,1,1,0,0,0,1
12.38,0,1,1,1,0,1,0,0,1
11.958,0,1,1,1,0,1,0,0,1
12.625,0,1,1,1,0,0,1,0,1
12.121,1,0,1,1,1,0,0,0,1
11.775,1,0,1,1,0,0,0,1,2
11.983,0,1,1,1,0,0,0,0,1
11.695,0,1,1,1,0,0,0,0,1
12.574,1,0,1,1,0,0,1,0,1
12.218,1,0,1,1,0,0,1,0,1
11.969,0,1,1,1,0,1,0,0,1
11.558,0,1,1,1,0,1,0,0,1
12.101,0,1,1,1,0,1,0,0,2
12.206,1,0,1,1,0,1,0,0,3
11.127,1,0,1,2,0,0,0,0,2
11.002,0,1,1,1,1,0,0,0,0
11.951,1,0,1,1,0,1,0,0,0
11.736,1,0,1,1,0,1,0,0,0
12.106,1,0,1,1,0,0,1,0,1
12.437,1,0,1,1,0,1,0,0,1
11.945,1,0,1,1,0,1,0,0,1
12.101,1,0,1,1,1,0,0,0,3
11.951,1,0,1,1,1,0,0,0,3
11.07,0,1,1,1,0,0,0,0,0
10.935,0,1,1,1,0,0,0,0,0
11.813,1,0,1,1,0,0,0,1,2
11.942,1,0,1,1,0,0,0,0,1
11.518,1,0,1,1,0,0,0,0,1
12.115,1,0,1,1,0,0,0,0,2
11.708,1,0,1,1,0,0,0,0,2
12.221,1,0,1,1,1,0,0,0,1
11.648,1,0,1,1,1,0,0,0,1
11.437,0,1,1,1,1,0,0,0,0
12.029,1,0,1,1,1,0,0,0,2
11.576,1,0,1,1,1,0,0,0,2
12.564,0,1,1,1,1,0,0,0,3
12.24,0,1,1,1,1,0,0,0,3
12.093,1,0,1,1,1,0,0,0,1
12.346,1,0,1,1,0,1,0,0,2
12.301,1,0,1,1,0,1,0,0,2
12.255,0,1,1,1,0,1,0,0,2
11.93,0,1,1,1,0,1,0,0,2
12.667,1,0,1,1,0,1,0,0,1
12.048,1,0,1,1,0,1,0,0,1
11.806,0,1,1,1,0,0,1,0,2
11.728,0,1,1,1,0,0,1,0,2
11.732,1,0,1,1,1,0,0,0,1
12.073,1,0,1,1,0,0,0,0,1
11.91,1,0,1,1,0,0,0,0,1
11.741,1,0,1,1,0,0,0,0,1
11.695,1,0,1,1,0,1,0,0,0
12.128,0,1,1,1,0,0,0,0,1
11.697,0,1,1,1,0,0,0,0,1
12.117,0,1,1,1,0,1,0,0,1
11.736,0,1,1,1,1,0,0,0,1
11.813,0,0,1,2,0,0,1,0,2
11.877,1,0,1,1,1,0,0,0,2
11.653,1,0,1,1,1,0,0,0,2
11.408,1,0,1,1,0,0,1,0,2
12.061,0,1,1,1,0,1,0,0,1
11.791,0,1,1,1,0,1,0,0,1
12.246,1,0,1,1,0,0,0,0,1
11.764,1,0,1,1,0,0,0,0,1
11.916,1,0,1,1,1,0,0,0,2
11.533,1,0,1,1,1,0,0,0,2
11.513,1,0,1,1,0,1,0,0,3
12.155,0,1,1,1,0,0,0,0,1
11.925,1,0,1,1,1,0,0,0,2
11.945,1,0,1,1,0,0,0,0,2
11.871,1,0,1,1,0,0,0,0,2
12.155,1,0,1,1,0,1,0,0,0
11.695,1,0,1,1,0,1,0,0,0
11.617,1,0,1,1,1,0,0,0,1
12.487,1,0,1,1,1,0,0,0,3
12.367,1,0,1,1,1,0,0,0,3
11.225,0,1,1,1,1,0,0,0,2
11.009,0,1,1,1,1,0,0,0,2
11.333,0,1,1,1,0,0,0,0,2
10.869,0,1,1,1,0,0,0,0,2
12.211,1,0,1,1,0,1,0,0,1
11.806,1,0,1,1,0,1,0,0,1
11.035,0,1,1,1,1,0,0,0,0
10.968,0,1,1,1,1,0,0,0,0
12.055,1,0,1,1,0,1,0,0,1
11.653,1,0,1,1,0,1,0,0,1
11.736,1,0,1,1,1,0,0,0,0
11.408,1,0,1,1,1,0,0,0,0
11.846,1,0,1,1,1,0,0,0,1
11.603,1,0,1,1,1,0,0,0,1
11.884,1,0,1,1,1,0,0,0,2
12.387,1,0,1,1,0,1,0,0,1
11.982,1,0,1,1,0,1,0,0,1
12.135,0,1,1,1,0,1,0,0,1
11.538,0,1,1,1,0,1,0,0,1
11.912,0,1,1,1,1,0,0,0,1
11.643,0,1,1,1,1,0,0,0,1
11.942,0,1,1,1,1,0,0,0,1
11.579,0,1,1,1,1,0,0,0,1
12.059,0,1,1,1,1,0,0,0,1
11.589,0,1,1,1,1,0,0,0,1
12.102,1,0,1,1,0,0,0,0,1
11.571,1,0,1,1,0,0,0,0,1
12.838,0,1,1,1,1,0,0,0,1
12.27,0,1,1,1,1,0,0,0,1
12.238,0,1,1,1,0,0,0,0,1
11.708,0,1,1,1,0,0,0,0,1
12.044,0,1,1,2,1,0,0,0,1
11.408,0,1,1,2,0,1,0,0,1
11.462,0,1,1,1,0,0,0,0,0
11.156,0,1,1,1,0,0,0,0,0
11.695,0,1,1,1,0,0,1,0,1
12.073,1,0,1,1,0,1,0,0,1
12.236,1,0,1,1,0,0,0,0,2
11.374,1,0,1,1,1,0,0,0,1
11.884,1,0,1,1,0,1,0,0,2
11.654,1,0,1,1,1,0,0,0,0
11.21,1,0,1,1,1,0,0,0,0
11.775,0,1,1,2,0,0,0,0,2
12.231,1,0,1,1,0,1,0,0,1
11.859,1,0,1,1,0,1,0,0,1
11.453,1,0,1,1,0,1,0,0,1
12.123,0,1,1,1,1,0,0,0,1
11.871,0,1,1,1,1,0,0,0,1
11.983,1,0,1,1,0,0,1,0,2
11.898,1,0,1,1,0,0,1,0,2
12.259,0,1,1,1,1,0,0,0,3
11.667,0,1,1,1,1,0,0,0,3
12.132,1,0,1,1,1,0,0,0,2
12.014,1,0,1,1,1,0,0,0,2
12.17,0,1,1,1,1,0,0,0,1
11.827,0,1,1,1,1,0,0,0,1
11.846,1,0,1,1,0,0,1,0,1
11.603,1,0,1,1,0,0,1,0,1
12.528,0,1,1,1,1,0,0,0,1
12.044,0,1,1,1,1,0,0,0,1
11.775,0,1,1,1,1,0,0,0,1
12.006,1,0,1,1,0,0,1,0,1
11.744,1,0,1,1,0,0,1,0,1
11.574,1,0,1,1,0,1,0,0,2
12.029,1,0,1,1,1,0,0,0,3
11.576,1,0,1,1,1,0,0,0,3
12.429,0,1,1,1,0,0,0,0,1
11.835,0,1,1,1,0,0,0,0,1
11.557,1,0,1,1,0,1,0,0,2
11.156,1,0,1,1,0,1,0,0,2
11.408,1,0,1,1,0,1,0,0,2
11.156,1,0,1,1,0,1,0,0,2
11.736,0,1,1,1,0,1,0,0,2
11.752,0,1,1,1,0,0,0,0,1
12.257,1,0,1,1,0,1,0,0,1
11.94,1,0,1,1,0,1,0,0,1
12.206,0,1,1,1,0,1,0,0,2
11.992,0,1,1,1,0,0,0,0,1
11.691,0,1,1,1,0,0,0,0,1
11.562,1,0,1,1,0,0,0,0,1
11.35,1,0,1,1,0,0,0,0,1
12.278,1,0,1,1,0,1,0,0,1
11.893,1,0,1,1,0,1,0,0,1
11.941,1,0,1,1,0,0,1,0,1
11.717,1,0,1,1,0,0,1,0,1
11.727,0,1,1,1,0,1,0,0,1
12.737,0,1,1,1,0,1,0,0,2
11.918,0,1,1,1,0,1,0,0,2
12.133,1,0,1,1,0,0,0,0,1
11.709,1,0,1,1,0,0,0,0,1
11.513,0,1,1,2,0,0,0,0,0
12.644,0,1,1,1,1,0,0,0,3
12.384,0,1,1,1,1,0,0,0,3
11.918,1,0,1,1,0,0,0,0,0
11.912,1,0,1,1,0,1,0,0,1
11.319,1,0,1,1,0,1,0,0,1
11.356,1,0,1,1,0,0,0,0,1
11.49,0,1,1,1,0,1,0,0,2
11.67,0,1,1,1,0,1,0,0,2
11.326,0,1,1,1,0,1,0,0,2
12.206,1,0,1,0,0,1,0,0,2
11.736,1,0,1,0,0,1,0,0,2
11.951,1,0,1,1,0,0,0,1,1
11.849,1,0,1,1,0,0,0,1,1
12.235,1,0,1,1,0,0,1,0,2
12.053,1,0,1,1,0,0,1,0,2
11.708,0,1,1,1,1,0,0,0,1
11.264,0,1,1,1,1,0,0,0,1
11.661,1,0,1,1,1,0,0,0,2
12.101,1,0,1,1,0,0,0,0,1
12.128,1,0,1,1,0,1,0,0,2
11.736,1,0,1,1,0,1,0,0,2
11.712,0,1,1,1,0,0,0,0,1
11.449,0,1,1,1,0,0,0,0,1
12.301,1,0,1,1,0,0,1,0,0
11.934,1,0,1,1,0,0,0,0,1
11.711,1,0,1,1,0,0,0,0,1
12.034,1,0,1,1,1,0,0,0,1
11.564,1,0,1,1,1,0,0,0,1
11.762,1,0,1,1,0,0,1,0,1
11.58,1,0,1,1,0,0,1,0,1
12.046,0,1,1,1,0,0,0,0,1
11.29,1,0,1,1,1,0,0,0,1
11.082,1,0,1,1,1,0,0,0,1
11.734,1,0,1,1,1,0,0,0,1
11.09,1,0,1,1,1,0,0,0,1
11.187,1,0,1,1,0,0,0,0,1
11.082,1,0,1,1,0,0,0,0,1
12.101,0,1,1,1,0,0,0,0,1
11.368,0,1,1,1,0,0,0,0,1
12.073,1,0,1,1,0,1,0,0,1
11.695,1,0,1,1,0,1,0,0,1
12.346,1,0,1,1,0,0,0,0,1
11.695,1,0,1,1,0,0,0,1,1
12.235,1,0,1,1,0,0,1,0,1
12.053,1,0,1,1,0,0,1,0,1
12.487,1,0,1,1,1,0,0,0,1
11.775,1,0,1,1,0,0,1,0,2
12.029,1,0,1,1,1,0,0,0,1
11.385,1,0,1,1,1,0,0,0,1
11.552,0,1,1,1,1,0,0,0,1
11.082,0,1,1,1,1,0,0,0,1
12.346,1,0,1,1,0,1,0,0,1
12.191,1,0,1,1,1,0,0,0,1
11.571,1,0,1,1,1,0,0,0,1
11.918,0,1,1,1,0,1,0,0,2
11.513,0,1,1,1,0,1,0,0,2
12.578,0,1,1,1,1,0,0,0,1
12.165,1,0,1,1,1,0,0,0,1
12.06,1,0,1,1,1,0,0,0,1
12.612,1,0,1,1,0,1,0,0,1
12.207,1,0,1,1,0,1,0,0,1
11.849,1,0,1,1,1,0,0,0,1
12.038,1,0,1,1,0,0,0,1,1
11.513,1,0,1,1,0,0,0,1,1
11.608,0,1,1,0,0,0,0,0,1
11.29,0,1,1,0,0,0,0,0,1
10.915,1,0,1,1,0,0,0,0,0
10.779,1,0,1,1,0,0,0,0,0
11.831,0,1,1,1,1,0,0,0,1
11.308,0,1,1,1,1,0,0,0,1
12.134,0,1,1,1,0,0,1,0,1
11.939,0,1,1,1,0,0,1,0,1
12.155,0,1,1,1,1,0,0,0,2
11.983,0,1,1,1,1,0,0,0,2
12.155,1,0,1,1,1,0,0,0,2
12.119,1,0,1,1,1,0,0,0,2
11.097,0,1,1,1,1,0,0,0,1
11.908,1,0,1,1,0,0,1,0,2
11.746,1,0,1,1,0,0,1,0,2
12.337,1,0,1,1,1,0,0,0,1
12.101,1,0,1,1,0,0,1,0,1
11.408,1,0,1,1,0,0,1,0,1
12.514,1,0,1,1,0,0,1,0,1
12.044,1,0,1,1,0,0,1,0,1
12.465,0,1,1,1,1,0,0,0,1
12.419,1,0,1,1,0,1,0,0,1
12.056,1,0,1,1,0,1,0,0,1
12.571,0,1,1,1,0,0,1,0,1
12.279,0,1,1,1,0,1,0,0,1
12.196,0,1,1,1,1,0,0,0,1
11.644,0,1,1,1,1,0,0,0,1
12.252,0,1,1,1,0,1,0,0,1
12.113,0,1,1,1,0,1,0,0,1
11.899,1,0,1,1,0,0,1,0,1
11.415,1,0,1,1,0,0,1,0,1
12.333,1,0,1,1,0,0,0,0,1
11.983,0,1,1,1,1,0,0,0,1
11.002,0,1,1,2,0,0,0,0,0
10.82,0,0,1,2,0,0,0,0,0
10.869,1,0,1,1,0,0,0,0,1
12.429,0,1,1,1,1,0,0,0,1
11.998,0,1,1,1,1,0,0,0,1
12.014,1,0,1,1,0,0,0,0,2
11.728,1,0,1,1,0,0,0,0,2
11.051,0,1,1,1,1,0,0,0,1
12.044,1,0,1,1,0,1,0,0,2
12.272,0,1,1,1,1,0,0,0,1
12.005,0,1,1,1,1,0,0,0,1
12.255,1,0,1,1,1,0,0,0,3
12.351,0,1,1,1,0,1,0,0,1
11.84,0,1,1,1,0,1,0,0,1
12.558,1,0,1,1,0,0,1,0,1
11.939,1,0,1,1,0,0,1,0,1
11.513,0,0,1,1,0,0,0,0,0
12.328,1,0,1,1,0,1,0,0,1
11.96,1,0,1,1,0,1,0,0,1
12.861,1,0,1,1,0,0,0,0,1
12.396,1,0,1,1,1,0,0,0,1
11.804,1,0,1,1,1,0,0,0,1
12.283,1,0,1,1,0,1,0,0,1
11.855,1,0,1,1,0,1,0,0,1
11.608,0,0,1,0,0,1,0,0,0
12.557,0,1,1,1,1,0,0,0,3
12.372,0,1,1,1,1,0,0,0,3
11.957,1,0,1,1,0,1,0,0,1
11.538,1,0,1,1,0,1,0,0,1
11.928,0,1,1,1,0,1,0,0,2
11.656,0,1,1,1,0,1,0,0,2
11.35,1,0,1,1,0,1,0,0,2
11.156,1,0,1,1,0,1,0,0,2
11.513,0,1,1,1,1,0,0,0,1
11.951,1,0,1,1,0,0,0,0,3
11.849,1,0,1,1,0,0,0,0,3
12.301,1,0,1,1,0,0,1,0,1
12.228,1,0,1,1,0,0,0,0,1
11.842,1,0,1,1,0,0,0,0,1
11.608,0,1,1,2,0,0,1,0,2
12.116,0,1,1,1,1,0,0,0,1
11.831,1,0,1,1,1,0,0,0,1
12.657,1,0,1,1,0,1,0,0,3
12.185,1,0,1,1,0,1,0,0,3
12.231,1,0,1,1,0,1,0,0,1
12.101,1,0,1,1,0,1,0,0,1
12.014,0,1,1,1,0,1,0,0,1
11.878,0,1,1,1,0,1,0,0,1
11.983,1,0,1,1,1,0,0,0,0
11.513,1,0,1,1,1,0,0,0,0
12.201,1,0,1,1,0,0,0,1,1
11.626,1,0,1,1,0,0,0,1,1
11.983,1,0,1,1,1,0,0,0,0
11.813,1,0,1,1,1,0,0,0,0
12.117,1,0,1,1,0,1,0,0,1
12.766,1,0,1,2,0,1,0,0,1
12.478,1,0,1,2,0,1,0,0,1
11.975,0,1,1,1,0,1,0,0,1
11.544,1,0,1,1,0,0,0,0,2
11.022,1,0,1,1,0,0,0,0,2
12.07,1,0,1,1,1,0,0,0,1
11.635,1,0,1,1,1,0,0,0,1
11.374,0,1,1,1,0,0,0,0,1
11.59,0,1,1,1,0,0,0,0,1
11.583,0,1,1,1,1,0,0,0,1
11.687,1,0,1,1,1,0,0,0,1
12.563,0,1,1,1,0,1,0,0,1
11.949,0,1,1,1,0,1,0,0,1
10.309,0,1,1,0,0,0,0,0,0
12.301,1,0,1,1,0,1,0,0,2
12.181,1,0,1,1,0,1,0,0,2
12.034,1,0,1,1,0,0,0,1,1
12.206,0,1,1,1,1,0,0,0,1
11.408,0,1,1,1,1,0,0,0,1
11.73,1,0,1,1,0,1,0,0,0
11.219,1,0,1,1,0,1,0,0,0
11.741,0,1,1,1,0,0,0,0,1
11.859,1,0,1,1,0,0,0,0,1
11.214,1,0,1,1,0,0,0,0,1
11.585,0,1,1,1,1,0,0,0,1
10.869,1,0,1,1,0,0,0,0,2
11.339,0,1,1,1,0,1,0,0,1
11.736,1,0,1,1,0,0,0,0,1
11.608,1,0,1,1,0,0,0,0,1
12.206,1,0,1,1,0,0,1,0,1
11.813,1,0,1,1,0,0,1,0,1
12.206,0,1,1,0,0,0,1,0,1
12.457,1,0,1,1,0,1,0,0,1
11.849,0,1,1,1,1,0,0,0,1
12.119,1,0,1,1,0,1,0,0,2
11.538,0,1,1,1,0,0,0,0,1
12.112,1,0,1,1,0,1,0,0,1
12.612,1,0,1,1,0,1,0,0,3
11.566,1,0,1,1,0,0,0,0,2
11.941,1,0,1,1,0,1,0,0,1
11.717,1,0,1,1,0,1,0,0,1
11.374,1,0,1,1,0,0,1,0,2
10.82,0,1,1,1,0,1,0,0,0
12.364,0,1,1,1,0,0,1,0,1
12.223,0,1,1,1,0,0,1,0,1
12.355,0,1,1,1,1,0,0,0,1
12.027,0,1,1,1,1,0,0,0,1
12.191,1,0,1,1,1,0,0,0,1
11.571,1,0,1,1,1,0,0,0,1
12.101,1,0,1,1,0,1,0,0,1
11.884,1,0,1,1,0,1,0,0,1
12.324,1,0,1,1,0,0,0,1,1
12.206,1,0,1,1,0,0,0,1,1
11.644,0,1,1,1,1,0,0,0,1
12.583,1,0,1,1,1,0,0,0,1
12.187,1,0,1,1,1,0,0,0,3
11.924,1,0,1,1,1,0,0,0,3
11.661,1,0,1,1,0,0,0,0,2
11.184,1,0,1,1,0,0,0,0,2
12.24,1,0,1,1,1,0,0,0,1
12.026,1,0,1,1,1,0,0,0,1
11.813,1,0,1,1,0,0,1,0,1
